TimeFrame,Location ID,Dwelling Type,Total Bonds,Active Bonds,Closed Bonds,Median Rent,Geometric Mean Rent
1/04/2026,189100,ALL,15,30,0,650,620
1/04/2026,189200,ALL,24,48,0,655,639
1/04/2026,189300,ALL,15,36,3,680,655
1/04/2026,189400,ALL,15,30,0,770,782
1/04/2026,189600,ALL,9,12,0,590,639
1/04/2026,189700,ALL,21,60,3,495,508
1/04/2026,190200,ALL,9,21,3,550,609
1/04/2026,190600,ALL,24,93,3,600,537
1/04/2026,190900,ALL,6,21,0,550,469
1/04/2026,191000,ALL,6,21,0,650,660
1/04/2026,191100,ALL,12,33,3,655,625
1/04/2026,191400,ALL,6,9,0,410,428
1/04/2026,191900,ALL,6,36,0,718,730
1/04/2026,192100,ALL,12,48,3,610,519
1/04/2026,192800,ALL,30,90,12,663,665
1/04/2026,192900,ALL,6,21,0,720,675
1/04/2026,193100,ALL,9,33,3,750,747
1/04/2026,193200,ALL,9,45,3,670,637
1/04/2026,193300,ALL,9,39,3,700,649
1/04/2026,193400,ALL,12,33,0,665,642
1/04/2026,193500,ALL,9,27,3,875,920
1/04/2026,193600,ALL,6,21,3,585,589
1/04/2026,193700,ALL,6,36,6,750,670
1/04/2026,193800,ALL,12,66,6,638,628
1/04/2026,194000,ALL,15,102,6,500,539
1/04/2026,194300,ALL,6,24,0,680,689
1/04/2026,194400,ALL,9,33,0,700,592
1/04/2026,194600,ALL,12,48,3,460,301
1/04/2026,194700,ALL,6,15,0,640,633
1/04/2026,194800,ALL,15,138,3,660,625
1/04/2026,194900,ALL,9,36,6,665,654
1/04/2026,195100,ALL,18,63,0,740,721
1/04/2026,195200,ALL,18,51,3,655,355
1/04/2026,195400,ALL,6,15,3,790,842
1/04/2026,195500,ALL,12,45,6,643,610
1/04/2026,195700,ALL,15,51,9,350,388
1/04/2026,195800,ALL,6,27,0,698,700
1/04/2026,195900,ALL,6,30,0,630,582
1/04/2026,196200,ALL,6,21,3,723,711
1/04/2026,196400,ALL,12,33,3,778,667
1/04/2026,196600,ALL,9,45,3,725,611
1/04/2026,196700,ALL,6,12,0,260,330
1/04/2026,196800,ALL,6,18,3,710,653
1/04/2026,196900,ALL,6,21,0,710,609
1/04/2026,197000,ALL,9,21,0,660,657
1/04/2026,197200,ALL,12,39,3,725,773
1/04/2026,197300,ALL,6,15,0,713,703
1/04/2026,197400,ALL,9,33,3,750,706
1/04/2026,197500,ALL,6,21,3,713,689
1/04/2026,197600,ALL,36,84,6,730,718
1/04/2026,197900,ALL,6,9,0,650,645
1/04/2026,198100,ALL,6,18,0,710,704
1/04/2026,198200,ALL,6,24,3,565,569
1/04/2026,198400,ALL,9,48,3,599,556
1/04/2026,198500,ALL,6,15,3,620,609
1/04/2026,198600,ALL,18,54,3,555,563
1/04/2026,198700,ALL,9,15,6,535,514
1/04/2026,198800,ALL,6,21,3,620,622
1/04/2026,199000,ALL,15,54,3,590,573
1/04/2026,199100,ALL,9,33,6,580,508
1/04/2026,199200,ALL,6,24,3,658,641
1/04/2026,199400,ALL,6,18,3,555,544
1/04/2026,199500,ALL,18,39,3,555,560
1/04/2026,199600,ALL,6,18,0,625,616
1/04/2026,199700,ALL,30,51,0,560,531
1/04/2026,199800,ALL,9,75,0,550,523
1/04/2026,199900,ALL,12,27,0,625,601
1/04/2026,200100,ALL,9,51,6,490,459
1/04/2026,200200,ALL,9,15,3,620,613
1/04/2026,200300,ALL,27,192,24,475,470
1/04/2026,200400,ALL,9,30,0,600,601
1/04/2026,200500,ALL,30,147,9,520,508
1/04/2026,200600,ALL,9,21,3,650,527
1/04/2026,200900,ALL,9,42,3,560,563
1/04/2026,201000,ALL,15,36,0,590,595
1/04/2026,201200,ALL,21,75,6,480,465
1/04/2026,201400,ALL,24,54,0,600,606
1/04/2026,201500,ALL,12,30,0,685,695
1/04/2026,201700,ALL,6,9,0,625,580
1/04/2026,202200,ALL,6,30,0,603,615
1/04/2026,202600,ALL,9,27,3,580,582
1/04/2026,202700,ALL,12,78,6,600,595
1/04/2026,202800,ALL,15,63,3,595,524
1/04/2026,202900,ALL,9,90,0,595,463
1/04/2026,203000,ALL,6,12,3,650,640
1/04/2026,203200,ALL,27,78,3,550,543
1/04/2026,203700,ALL,6,27,3,393,411
1/04/2026,203900,ALL,21,72,9,550,496
1/04/2026,204400,ALL,12,63,0,535,507
1/04/2026,205400,ALL,6,15,3,700,724
1/04/2026,206000,ALL,12,33,3,575,573
1/04/2026,206100,ALL,9,30,0,660,599
1/04/2026,206200,ALL,6,15,3,673,687
1/04/2026,206300,ALL,9,27,3,500,497
1/04/2026,206400,ALL,15,60,9,575,552
1/04/2026,206700,ALL,9,48,6,550,492
1/04/2026,207000,ALL,6,36,3,580,542
1/04/2026,207100,ALL,12,24,6,538,530
1/04/2026,207300,ALL,9,30,3,795,735
1/04/2026,207800,ALL,24,87,6,478,460
1/04/2026,208800,ALL,15,45,3,570,557
1/04/2026,209000,ALL,6,27,3,530,556
1/04/2026,209200,ALL,9,12,3,570,567
1/04/2026,209400,ALL,6,24,0,625,548
1/04/2026,209500,ALL,6,6,0,600,588
1/04/2026,209700,ALL,18,45,0,570,445
1/04/2026,209800,ALL,9,30,0,550,583
1/04/2026,209900,ALL,9,36,6,550,518
1/04/2026,210000,ALL,12,42,0,600,576
1/04/2026,210300,ALL,6,15,0,575,557
1/04/2026,210600,ALL,9,42,0,660,649
1/04/2026,210700,ALL,9,39,0,530,413
1/04/2026,210800,ALL,15,39,3,550,529
1/04/2026,210900,ALL,12,24,3,615,556
1/04/2026,211000,ALL,9,36,0,540,541
1/04/2026,211500,ALL,6,12,0,615,606
1/04/2026,211800,ALL,12,33,6,725,693
1/04/2026,211900,ALL,6,18,0,663,589
1/04/2026,212600,ALL,6,18,0,540,512
1/04/2026,212800,ALL,6,9,0,138,213
1/04/2026,212900,ALL,6,27,3,695,443
1/04/2026,213000,ALL,6,9,3,665,679
1/04/2026,213200,ALL,6,18,3,660,692
1/04/2026,213300,ALL,9,90,6,490,489
1/04/2026,213400,ALL,15,51,6,600,591
1/04/2026,213500,ALL,6,12,0,523,507
1/04/2026,213700,ALL,6,42,3,625,585
1/04/2026,214100,ALL,9,15,3,680,631
1/04/2026,214200,ALL,6,24,0,480,344
1/04/2026,214400,ALL,21,39,0,420,441
1/04/2026,214600,ALL,9,15,0,680,623
1/04/2026,214900,ALL,12,36,0,623,590
1/04/2026,215000,ALL,12,42,3,600,590
1/04/2026,215100,ALL,15,30,0,620,578
1/04/2026,215200,ALL,6,54,3,570,576
1/04/2026,215300,ALL,9,24,0,590,443
1/04/2026,215400,ALL,9,24,0,790,716
1/04/2026,215700,ALL,6,27,3,550,494
1/04/2026,215900,ALL,6,24,0,488,477
1/04/2026,216000,ALL,9,21,0,595,567
1/04/2026,216300,ALL,15,60,3,580,567
1/04/2026,216500,ALL,9,21,3,800,752
1/04/2026,216600,ALL,15,48,3,500,506
1/04/2026,216800,ALL,15,36,6,580,578
1/04/2026,216900,ALL,12,72,6,465,480
1/04/2026,217000,ALL,18,48,6,515,533
1/04/2026,217100,ALL,9,27,0,360,422
1/04/2026,217200,ALL,9,12,3,750,773
1/04/2026,217300,ALL,27,54,6,600,558
1/04/2026,217400,ALL,30,138,9,510,438
1/04/2026,217500,ALL,12,45,6,595,562
1/04/2026,217600,ALL,12,36,3,678,658
1/04/2026,217800,ALL,21,57,3,540,537
1/04/2026,217900,ALL,6,24,0,608,591
1/04/2026,218000,ALL,12,33,3,588,569
1/04/2026,218100,ALL,12,45,0,613,609
1/04/2026,218300,ALL,33,120,6,500,438
1/04/2026,218400,ALL,15,39,6,450,488
1/04/2026,218500,ALL,15,60,0,480,467
1/04/2026,218600,ALL,9,33,0,600,611
1/04/2026,218700,ALL,6,18,0,615,596
1/04/2026,218900,ALL,9,33,3,510,394
1/04/2026,219400,ALL,6,15,0,525,517
1/04/2026,219600,ALL,18,51,0,550,529
1/04/2026,220300,ALL,9,30,6,560,550
1/04/2026,220400,ALL,6,15,0,625,597
1/04/2026,221000,ALL,9,21,3,500,466
1/04/2026,221300,ALL,6,15,3,600,562
1/04/2026,221400,ALL,9,24,3,600,532
1/04/2026,221600,ALL,12,39,6,540,479
1/04/2026,221700,ALL,18,36,0,540,481
1/04/2026,221800,ALL,9,39,6,490,495
1/04/2026,221900,ALL,27,78,6,550,525
1/04/2026,222200,ALL,6,21,3,390,398
1/04/2026,222500,ALL,15,30,0,440,441
1/04/2026,222600,ALL,6,33,0,410,426
1/04/2026,222700,ALL,6,21,3,435,419
1/04/2026,223100,ALL,6,27,3,350,339
1/04/2026,223600,ALL,12,51,6,475,487
1/04/2026,223700,ALL,6,18,0,600,568
1/04/2026,223800,ALL,6,24,3,530,522
1/04/2026,224000,ALL,9,30,3,480,473
1/04/2026,224200,ALL,9,18,0,630,672
1/04/2026,224300,ALL,21,69,6,550,549
1/04/2026,224400,ALL,6,21,0,575,542
1/04/2026,224600,ALL,12,30,3,540,531
1/04/2026,224800,ALL,24,63,6,450,475
1/04/2026,225100,ALL,12,36,6,550,505
1/04/2026,225200,ALL,6,27,0,530,490
1/04/2026,225300,ALL,12,69,3,440,445
1/04/2026,225400,ALL,12,63,6,495,516
1/04/2026,225500,ALL,6,30,0,490,506
1/04/2026,225600,ALL,6,9,3,420,435
1/04/2026,225700,ALL,9,45,6,400,401
1/04/2026,225800,ALL,9,27,3,570,524
1/04/2026,225900,ALL,6,45,6,570,511
1/04/2026,226500,ALL,12,18,3,455,422
1/04/2026,226700,ALL,6,30,6,410,407
1/04/2026,227000,ALL,15,39,3,430,450
1/04/2026,227900,ALL,12,21,3,603,610
1/04/2026,228000,ALL,9,36,3,530,474
1/04/2026,228100,ALL,12,21,0,565,560
1/04/2026,228200,ALL,15,54,0,490,452
1/04/2026,228400,ALL,6,30,0,575,571
1/04/2026,229000,ALL,6,15,0,600,602
1/04/2026,229300,ALL,12,42,3,570,567
1/04/2026,229500,ALL,6,33,0,498,477
1/04/2026,229600,ALL,30,108,6,545,523
1/04/2026,229800,ALL,21,96,6,600,561
1/04/2026,229900,ALL,18,75,9,453,456
1/04/2026,230100,ALL,24,117,12,445,448
1/04/2026,230200,ALL,12,60,0,560,534
1/04/2026,230500,ALL,30,159,12,425,418
1/04/2026,230600,ALL,15,138,6,400,373
1/04/2026,230700,ALL,24,69,6,525,439
1/04/2026,230800,ALL,21,69,3,555,496
1/04/2026,231000,ALL,30,144,9,425,405
1/04/2026,231100,ALL,9,18,3,720,672
1/04/2026,231200,ALL,21,126,12,430,423
1/04/2026,231300,ALL,12,30,0,635,644
1/04/2026,231400,ALL,27,129,9,420,411
1/04/2026,231500,ALL,12,42,3,578,596
1/04/2026,231600,ALL,30,102,6,393,438
1/04/2026,231700,ALL,6,48,3,560,562
1/04/2026,231800,ALL,15,51,3,550,560
1/04/2026,232000,ALL,9,30,3,630,611
1/04/2026,232200,ALL,12,24,0,595,598
1/04/2026,232300,ALL,9,27,3,530,502
1/04/2026,232700,ALL,9,57,6,640,617
1/04/2026,233100,ALL,6,18,3,455,456
1/04/2026,233200,ALL,9,33,0,480,487
1/04/2026,233300,ALL,18,54,9,480,436
1/04/2026,233600,ALL,12,48,0,500,495
1/04/2026,234100,ALL,9,30,3,500,492
1/04/2026,234200,ALL,6,24,0,490,468
1/04/2026,234300,ALL,12,60,0,480,471
1/04/2026,234400,ALL,6,15,3,458,438
1/04/2026,234700,ALL,12,21,3,540,521
1/04/2026,234800,ALL,6,12,0,580,632
1/04/2026,234900,ALL,18,51,0,485,481
1/04/2026,235000,ALL,12,36,0,508,504
1/04/2026,235100,ALL,9,12,0,620,607
1/04/2026,235200,ALL,15,69,6,470,459
1/04/2026,235500,ALL,15,60,6,450,459
1/04/2026,235600,ALL,9,36,3,560,510
1/04/2026,235800,ALL,18,36,0,500,500
1/04/2026,235900,ALL,9,21,3,550,549
1/04/2026,236300,ALL,9,24,0,520,492
1/04/2026,236500,ALL,9,39,3,540,537
1/04/2026,236700,ALL,6,12,3,525,551
1/04/2026,236800,ALL,18,39,3,660,670
1/04/2026,237000,ALL,6,27,3,525,508
1/04/2026,237100,ALL,21,60,6,390,423
1/04/2026,237500,ALL,6,24,3,645,647
1/04/2026,237600,ALL,9,18,0,600,636
1/04/2026,237800,ALL,12,48,3,603,641
1/04/2026,238000,ALL,6,30,3,618,607
1/04/2026,238100,ALL,6,18,0,653,661
1/04/2026,238400,ALL,30,84,21,365,384
1/04/2026,238800,ALL,6,18,3,600,600
1/04/2026,239000,ALL,6,30,6,528,535
1/04/2026,239100,ALL,15,87,6,550,412
1/04/2026,239200,ALL,9,66,0,580,481
1/04/2026,239400,ALL,9,21,0,700,732
1/04/2026,239600,ALL,6,15,0,500,530
1/04/2026,240200,ALL,6,21,0,665,663
1/04/2026,240700,ALL,12,21,0,539,536
1/04/2026,240900,ALL,6,21,3,590,588
1/04/2026,241000,ALL,6,9,0,525,390
1/04/2026,241400,ALL,9,33,0,650,617
1/04/2026,241500,ALL,6,27,3,588,619
1/04/2026,241600,ALL,12,33,3,613,608
1/04/2026,241800,ALL,6,21,3,750,708
1/04/2026,241900,ALL,6,36,3,665,572
1/04/2026,242000,ALL,15,69,3,550,582
1/04/2026,242200,ALL,9,24,0,650,664
1/04/2026,242400,ALL,12,54,6,650,590
1/04/2026,242600,ALL,9,15,3,670,650
1/04/2026,242900,ALL,6,24,3,500,552
1/04/2026,243200,ALL,6,45,3,535,485
1/04/2026,243600,ALL,6,36,3,550,529
1/04/2026,243700,ALL,27,159,12,470,462
1/04/2026,244000,ALL,18,123,6,540,508
1/04/2026,244100,ALL,18,126,9,440,462
1/04/2026,244200,ALL,9,42,0,620,639
1/04/2026,244300,ALL,27,96,6,435,424
1/04/2026,244500,ALL,9,24,3,575,566
1/04/2026,244600,ALL,18,54,0,535,547
1/04/2026,244700,ALL,15,234,9,515,454
1/04/2026,244800,ALL,9,33,6,660,539
1/04/2026,244900,ALL,6,18,3,680,642
1/04/2026,245000,ALL,15,108,6,304,339
1/04/2026,245100,ALL,42,177,24,255,327
1/04/2026,245200,ALL,6,99,9,598,573
1/04/2026,245300,ALL,6,45,6,405,440
1/04/2026,245400,ALL,9,81,3,570,535
1/04/2026,245500,ALL,12,57,3,650,624
1/04/2026,245600,ALL,12,42,3,585,596
1/04/2026,245800,ALL,12,78,0,410,407
1/04/2026,245900,ALL,9,30,0,520,485
1/04/2026,246000,ALL,24,117,6,600,564
1/04/2026,246100,ALL,9,42,3,720,666
1/04/2026,246200,ALL,6,60,3,395,420
1/04/2026,246400,ALL,9,30,0,590,512
1/04/2026,246600,ALL,12,30,3,575,578
1/04/2026,246900,ALL,15,42,3,640,614
1/04/2026,247000,ALL,12,21,0,598,599
1/04/2026,247100,ALL,12,36,3,550,543
1/04/2026,247200,ALL,6,33,0,763,758
1/04/2026,247300,ALL,12,33,0,588,583
1/04/2026,247400,ALL,18,51,0,545,549
1/04/2026,247600,ALL,6,45,0,508,532
1/04/2026,247700,ALL,6,57,0,655,651
1/04/2026,247800,ALL,18,39,3,648,690
1/04/2026,248000,ALL,6,21,0,673,721
1/04/2026,248100,ALL,12,48,3,838,742
1/04/2026,248300,ALL,6,30,0,590,620
1/04/2026,248400,ALL,6,39,0,688,634
1/04/2026,248600,ALL,18,66,6,603,552
1/04/2026,248700,ALL,12,51,0,645,589
1/04/2026,248900,ALL,30,153,12,245,347
1/04/2026,249000,ALL,6,15,3,668,692
1/04/2026,249200,ALL,6,30,0,450,501
1/04/2026,249400,ALL,6,60,3,680,667
1/04/2026,249600,ALL,9,48,3,600,608
1/04/2026,249700,ALL,12,66,3,650,609
1/04/2026,249800,ALL,6,6,0,775,750
1/04/2026,249900,ALL,6,51,3,623,585
1/04/2026,250000,ALL,12,42,0,715,670
1/04/2026,250100,ALL,6,81,3,423,388
1/04/2026,250300,ALL,9,99,6,475,517
1/04/2026,250400,ALL,42,117,12,220,250
1/04/2026,250600,ALL,9,51,0,610,667
1/04/2026,250700,ALL,18,93,6,485,521
1/04/2026,250800,ALL,30,186,9,513,530
1/04/2026,250900,ALL,54,453,36,505,545
1/04/2026,251000,ALL,15,78,3,270,297
1/04/2026,251100,ALL,6,99,6,660,598
1/04/2026,251200,ALL,27,240,18,450,452
1/04/2026,251300,ALL,12,84,3,345,372
1/04/2026,251400,ALL,75,333,21,395,394
1/04/2026,251500,ALL,6,72,3,550,549
1/04/2026,251600,ALL,162,843,108,413,411
1/04/2026,251700,ALL,96,612,66,450,453
1/04/2026,251800,ALL,30,216,21,485,501
1/04/2026,251900,ALL,6,96,3,810,725
1/04/2026,252000,ALL,63,438,42,420,423
1/04/2026,252100,ALL,81,603,39,450,405
1/04/2026,252200,ALL,9,63,9,595,583
1/04/2026,252300,ALL,6,66,0,693,726
1/04/2026,252400,ALL,63,432,39,210,296
1/04/2026,252500,ALL,36,300,27,535,533
1/04/2026,252600,ALL,6,84,6,600,576
1/04/2026,252700,ALL,6,24,3,728,698
1/04/2026,252800,ALL,18,102,3,535,535
1/04/2026,252900,ALL,21,132,6,425,474
1/04/2026,253000,ALL,24,234,21,480,486
1/04/2026,253100,ALL,24,216,12,498,460
1/04/2026,253200,ALL,6,36,6,658,652
1/04/2026,253300,ALL,15,129,6,550,511
1/04/2026,253400,ALL,12,54,6,493,553
1/04/2026,253600,ALL,15,132,6,550,593
1/04/2026,253700,ALL,12,129,6,298,291
1/04/2026,253800,ALL,9,66,0,560,544
1/04/2026,253900,ALL,6,42,6,573,640
1/04/2026,254000,ALL,6,78,3,613,589
1/04/2026,254200,ALL,9,45,3,450,535
1/04/2026,254300,ALL,12,72,3,600,623
1/04/2026,254400,ALL,6,36,0,615,615
1/04/2026,254700,ALL,6,36,3,473,496
1/04/2026,254900,ALL,9,39,0,620,589
1/04/2026,255700,ALL,15,48,3,500,485
1/04/2026,255800,ALL,9,36,3,500,500
1/04/2026,256100,ALL,12,57,3,493,493
1/04/2026,256200,ALL,12,54,3,545,541
1/04/2026,256300,ALL,15,51,0,475,497
1/04/2026,256400,ALL,15,48,0,525,493
1/04/2026,256700,ALL,9,21,3,560,577
1/04/2026,256900,ALL,9,72,0,470,426
1/04/2026,257100,ALL,15,42,0,520,511
1/04/2026,257500,ALL,12,27,0,540,540
1/04/2026,257700,ALL,9,36,3,580,590
1/04/2026,257900,ALL,6,15,0,545,568
1/04/2026,300500,ALL,6,24,3,515,447
1/04/2026,300600,ALL,6,12,0,340,360
1/04/2026,301100,ALL,9,33,0,400,441
1/04/2026,301200,ALL,15,39,0,580,511
1/04/2026,301300,ALL,6,27,3,470,475
1/04/2026,301600,ALL,9,30,3,550,527
1/04/2026,301700,ALL,6,30,3,625,583
1/04/2026,302100,ALL,6,12,3,485,492
1/04/2026,302300,ALL,6,12,0,645,623
1/04/2026,302400,ALL,12,39,3,680,664
1/04/2026,302500,ALL,6,6,3,560,558
1/04/2026,302600,ALL,9,18,3,570,617
1/04/2026,302800,ALL,12,51,3,510,499
1/04/2026,302900,ALL,6,24,3,565,556
1/04/2026,303000,ALL,6,18,3,680,580
1/04/2026,303100,ALL,6,15,0,640,630
1/04/2026,303300,ALL,12,42,0,595,567
1/04/2026,303400,ALL,6,12,0,750,782
1/04/2026,303600,ALL,6,12,0,705,697
1/04/2026,303800,ALL,9,12,0,650,665
1/04/2026,304100,ALL,21,102,9,530,521
1/04/2026,304200,ALL,6,45,0,545,532
1/04/2026,304300,ALL,15,36,3,640,592
1/04/2026,304400,ALL,15,48,6,530,509
1/04/2026,304500,ALL,21,72,3,570,542
1/04/2026,304600,ALL,15,48,6,550,514
1/04/2026,304700,ALL,9,33,6,400,428
1/04/2026,304800,ALL,21,81,6,550,544
1/04/2026,305000,ALL,6,27,0,590,576
1/04/2026,305100,ALL,9,21,3,620,574
1/04/2026,305300,ALL,15,84,9,550,529
1/04/2026,305400,ALL,12,30,3,565,535
1/04/2026,305500,ALL,6,30,3,500,516
1/04/2026,305600,ALL,45,312,36,340,340
1/04/2026,305800,ALL,6,15,3,618,599
1/04/2026,305900,ALL,15,48,3,600,620
1/04/2026,306000,ALL,9,36,3,565,553
1/04/2026,306200,ALL,9,27,0,520,472
1/04/2026,306700,ALL,6,18,3,585,580
1/04/2026,306800,ALL,21,81,3,550,510
1/04/2026,307100,ALL,9,24,0,630,617
1/04/2026,307300,ALL,18,33,0,435,514
1/04/2026,307500,ALL,9,36,3,600,571
1/04/2026,307600,ALL,6,21,0,673,644
1/04/2026,307800,ALL,6,33,3,580,571
1/04/2026,307900,ALL,9,33,0,460,453
1/04/2026,308000,ALL,9,30,0,530,532
1/04/2026,308100,ALL,15,48,3,500,546
1/04/2026,308200,ALL,15,42,0,530,540
1/04/2026,308300,ALL,9,21,0,590,537
1/04/2026,308400,ALL,9,30,3,580,562
1/04/2026,308600,ALL,9,21,0,580,578
1/04/2026,308900,ALL,9,33,0,540,501
1/04/2026,309200,ALL,9,48,3,460,416
1/04/2026,309400,ALL,9,45,3,450,414
1/04/2026,310300,ALL,6,18,0,565,509
1/04/2026,310400,ALL,9,27,0,460,425
1/04/2026,311500,ALL,12,42,3,475,476
1/04/2026,312900,ALL,12,33,3,585,577
1/04/2026,313900,ALL,6,6,0,720,705
1/04/2026,314200,ALL,12,36,0,510,495
1/04/2026,314500,ALL,6,18,3,605,563
1/04/2026,314600,ALL,15,39,3,450,488
1/04/2026,314700,ALL,21,51,3,640,621
1/04/2026,314900,ALL,9,18,0,650,653
1/04/2026,315400,ALL,12,24,0,613,626
1/04/2026,315800,ALL,6,12,3,635,645
1/04/2026,315900,ALL,6,12,3,670,726
1/04/2026,316600,ALL,9,27,0,590,494
1/04/2026,316800,ALL,12,12,6,420,419
1/04/2026,316900,ALL,9,24,0,625,620
1/04/2026,317300,ALL,9,39,0,610,458
1/04/2026,317400,ALL,6,12,0,665,677
1/04/2026,317700,ALL,6,18,0,610,590
1/04/2026,317800,ALL,6,24,6,613,598
1/04/2026,317900,ALL,12,30,3,595,607
1/04/2026,318000,ALL,15,57,0,600,552
1/04/2026,318100,ALL,6,12,3,620,638
1/04/2026,318300,ALL,6,39,0,683,764
1/04/2026,318400,ALL,9,30,0,690,689
1/04/2026,318800,ALL,12,36,0,260,236
1/04/2026,319000,ALL,6,45,0,600,443
1/04/2026,319200,ALL,9,42,6,630,562
1/04/2026,319300,ALL,15,51,3,550,392
1/04/2026,319500,ALL,6,33,0,665,697
1/04/2026,319600,ALL,9,21,0,600,610
1/04/2026,319700,ALL,9,39,3,510,529
1/04/2026,319800,ALL,6,24,3,610,582
1/04/2026,319900,ALL,12,114,6,555,431
1/04/2026,320100,ALL,27,87,0,560,504
1/04/2026,320200,ALL,18,135,9,555,466
1/04/2026,320300,ALL,6,57,0,595,589
1/04/2026,320500,ALL,15,45,6,600,583
1/04/2026,320600,ALL,9,36,3,630,659
1/04/2026,320700,ALL,21,84,6,595,459
1/04/2026,320800,ALL,12,51,0,585,426
1/04/2026,320900,ALL,12,54,6,550,465
1/04/2026,321000,ALL,15,117,6,570,428
1/04/2026,321100,ALL,9,45,0,580,554
1/04/2026,321200,ALL,18,81,0,565,555
1/04/2026,321300,ALL,12,18,0,745,747
1/04/2026,321400,ALL,12,93,0,650,523
1/04/2026,321500,ALL,9,24,0,725,720
1/04/2026,321700,ALL,27,96,12,235,296
1/04/2026,321800,ALL,27,249,12,300,293
1/04/2026,321900,ALL,12,120,15,245,304
1/04/2026,322000,ALL,6,42,0,450,462
1/04/2026,322100,ALL,15,69,3,580,589
1/04/2026,322200,ALL,21,84,3,550,518
1/04/2026,322500,ALL,6,9,0,735,687
1/04/2026,322600,ALL,9,27,0,650,610
1/04/2026,322700,ALL,18,111,3,508,392
1/04/2026,322900,ALL,9,24,0,685,644
1/04/2026,323000,ALL,33,132,9,570,605
1/04/2026,323100,ALL,12,63,0,625,617
1/04/2026,323200,ALL,15,69,6,500,447
1/04/2026,323300,ALL,39,285,18,520,455
1/04/2026,323400,ALL,6,30,3,540,536
1/04/2026,323800,ALL,39,192,6,530,387
1/04/2026,323900,ALL,33,225,6,530,543
1/04/2026,324000,ALL,9,30,3,530,380
1/04/2026,324300,ALL,6,18,3,618,524
1/04/2026,324400,ALL,48,240,6,530,511
1/04/2026,324500,ALL,15,51,0,670,706
1/04/2026,324600,ALL,9,66,0,580,454
1/04/2026,324800,ALL,54,276,21,495,466
1/04/2026,325000,ALL,6,54,3,610,595
1/04/2026,325100,ALL,12,33,0,570,477
1/04/2026,325200,ALL,9,63,9,620,633
1/04/2026,325300,ALL,69,357,15,520,493
1/04/2026,325400,ALL,9,12,0,750,770
1/04/2026,325700,ALL,36,180,21,500,426
1/04/2026,325800,ALL,75,501,30,490,409
1/04/2026,325900,ALL,12,63,0,528,512
1/04/2026,326100,ALL,60,489,30,275,312
1/04/2026,326300,ALL,9,24,0,680,657
1/04/2026,326400,ALL,6,21,3,525,534
1/04/2026,326500,ALL,12,69,6,520,470
1/04/2026,326700,ALL,6,45,3,296,228
1/04/2026,326800,ALL,33,234,15,430,378
1/04/2026,326900,ALL,45,177,3,545,566
1/04/2026,327000,ALL,114,444,30,497,450
1/04/2026,327100,ALL,33,93,9,499,504
1/04/2026,327200,ALL,12,42,0,565,509
1/04/2026,327300,ALL,12,39,3,730,727
1/04/2026,327400,ALL,45,222,6,525,459
1/04/2026,327500,ALL,6,12,0,600,585
1/04/2026,327600,ALL,48,240,12,555,472
1/04/2026,327800,ALL,9,96,33,255,238
1/04/2026,327900,ALL,102,549,45,450,387
1/04/2026,328000,ALL,6,27,0,645,453
1/04/2026,328100,ALL,6,36,9,483,482
1/04/2026,328200,ALL,30,126,3,563,508
1/04/2026,328300,ALL,12,63,6,493,362
1/04/2026,328400,ALL,6,48,3,575,450
1/04/2026,328500,ALL,36,120,3,520,523
1/04/2026,328600,ALL,6,18,0,350,272
1/04/2026,328700,ALL,12,117,6,410,312
1/04/2026,328900,ALL,60,348,24,490,379
1/04/2026,329000,ALL,9,45,0,720,700
1/04/2026,329100,ALL,21,99,6,550,440
1/04/2026,329200,ALL,9,78,3,510,368
1/04/2026,329300,ALL,12,48,3,410,299
1/04/2026,329400,ALL,27,174,12,510,359
1/04/2026,329500,ALL,6,12,3,650,648
1/04/2026,329600,ALL,30,105,9,517,478
1/04/2026,329700,ALL,15,123,3,530,488
1/04/2026,329900,ALL,24,198,12,445,400
1/04/2026,330000,ALL,6,18,0,695,826
1/04/2026,330100,ALL,27,87,0,499,333
1/04/2026,330200,ALL,27,138,6,520,507
1/04/2026,330500,ALL,12,102,3,505,465
1/04/2026,330600,ALL,6,33,6,620,555
1/04/2026,331100,ALL,12,81,3,505,423
1/04/2026,331200,ALL,6,18,0,643,599
1/04/2026,331300,ALL,6,30,3,635,632
1/04/2026,331400,ALL,6,57,0,96,129
1/04/2026,331700,ALL,9,27,3,650,581
1/04/2026,332000,ALL,12,27,3,673,659
1/04/2026,332400,ALL,9,12,0,720,692
1/04/2026,332500,ALL,15,54,3,550,418
1/04/2026,332700,ALL,12,60,0,445,475
1/04/2026,334000,ALL,6,9,0,590,625
1/04/2026,334900,ALL,6,27,0,620,618
1/04/2026,335000,ALL,6,18,0,618,661
1/04/2026,335100,ALL,9,24,0,590,513
1/04/2026,335200,ALL,12,30,0,655,668
1/04/2026,335300,ALL,63,129,3,630,627
1/04/2026,335400,ALL,6,6,0,540,533
1/04/2026,335500,ALL,87,258,9,645,616
1/04/2026,335700,ALL,9,15,3,700,708
1/04/2026,335900,ALL,12,24,0,675,657
1/04/2026,336000,ALL,24,63,3,600,524
1/04/2026,336100,ALL,24,72,0,660,618
1/04/2026,336900,ALL,6,15,0,565,498
1/04/2026,337300,ALL,6,18,0,620,561
1/04/2026,337400,ALL,6,12,0,540,524
